"GENDER","CATEGORY","College Code","College Name","Branch","Place","Last Rank (2022)"
"FEMALE","BC-C","SRIN","SRINIVASA INST OF ENGG AND TECHNOLOGY","CIVIL ENGINEERING","CHEYYERU","117994"
"FEMALE","BC-C","ACES","ADITYA COLLEGE OF ENGINEERING","CIVIL ENGINEERING","PEDDAPURAM","119201"
"FEMALE","BC-C","SVUC","S V U COLLEGE OF ENGG. TIRUPATHI","CIVIL ENGINEERING","TIRUPATHI","120479"
"FEMALE","BC-C","NRIA","NRI INSTITUTE OF TECHNOLOGY","CIVIL ENGINEERING","AGIRIPALLY","120589"
"FEMALE","BC-C","NSPE","NARSARAOPETA ENGINEERING COLLEGE","CIVIL ENGINEERING","NARSARAOPET","122006"
"FEMALE","BC-C","CHKN","CHAITANYA INST. OF SCI. AND TECHNOLOGY","CIVIL ENGINEERING","KAKINADA","122402"
"FEMALE","BC-C","SAVE","SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE","CIVIL ENGINEERING","VISAKHAPATNA M","123577"
"FEMALE","BC-C","GPRE","G P R ENGINEERING. COLLEGE","CIVIL ENGINEERING","KURNOOL","123732"
"FEMALE","BC-C","VEMU","VEMU INSTITUTE OF TECHNOLOGY","CIVIL ENGINEERING","CHITTOOR","124241"
"FEMALE","BC-C","JNTP","JNTUA COLLEGE OF ENGG PULIVENDULA","CIVIL ENGINEERING","PULIVENDULA","126405"
"FEMALE","BC-C","MITS","MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI","CIVIL ENGINEERING","MADANAPALLE","127696"
"FEMALE","BC-C","VSPT","VISAKHA INST OF ENGG AND TECHNOLOGY","CIVIL ENGINEERING","VISAKHAPATNA M","127818"
"FEMALE","BC-C","NBKR","NBKR INSTITUTE OF SCI. AND TECHNOLOGY","CIVIL ENGINEERING","VIDYANAGAR","130266"
"FEMALE","BC-C","AITS","ANNAMACHARYA INST OF TECHNOLOGY AND SCIENCES","CIVIL ENGINEERING","RAJAMPETA","130931"
"FEMALE","BC-C","SVCE","SRI VENKATESWARA COLL OF ENGINEERING","CIVIL ENGINEERING","TIRUPATHI","131615"
"FEMALE","BC-C","VITB","VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY","CIVIL ENGINEERING","BHIMAVARAM","133310"
"FEMALE","BC-C","ACET","ADITYA COLLEGE OF ENGINEERING AND TECHNOLOGY","CIVIL ENGINEERING","PEDDAPURAM","135022"
"FEMALE","BC-C","PKSK","PRAKASAM ENGINEERING COLLEGE","CIVIL ENGINEERING","KANDKUR","135173"
"FEMALE","BC-C","ANCUSF","ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE","CIVIL ENGINEERING","GUNTUR","137249"
"FEMALE","BC-C","KTSP","KAKINADA INSTITUTE OF TECHNOLOGY AND SCIENCE","CIVIL ENGINEERING","DIVILI","138545"
"FEMALE","BC-C","BVTS","BONAM VENKATA CHALAMAIAH INST. OF TECH AND SCI.","CIVIL ENGINEERING","AMALAPURAM","139616"
"FEMALE","BC-C","KHIT","KALLAM HARANADH REDDY INST OF TECH","CIVIL ENGINEERING","GUNTUR","141128"
"FEMALE","BC-C","JNTC","JNTUA COLLEGE OF ENGINEERING. KALIKIRI","CIVIL ENGINEERING","KALIKIRI","141534"
"FEMALE","BC-C","LBCE","LAKIREDDY BALIREDDY COLLEGE OF ENGINEERING","CIVIL ENGINEERING","MYLAVARAM","142571"
"FEMALE","BC-C","SASI","SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING","CIVIL ENGINEERING","TADEPALLIGUD EM","142631"
"FEMALE","BC-C","ACEE","ADARSH COLLEGE OF ENGINEERING","CIVIL ENGINEERING","GOLLAPROLU","143031"
"FEMALE","BC-C","ALTS","ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI","CIVIL ENGINEERING","ANANTAPURAM U","143302"
"FEMALE","BC-C","SGVP","SATYA INST OF TECHNOLOGY AND MGMT","CIVIL ENGINEERING","VIZIANAGARAM","143940"
"FEMALE","BC-C","SWRN","SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY","CIVIL ENGINEERING","NARSAPURAM","144054"
"FEMALE","BC-C","PACE","PACE INSTITUTE OF TECHNOLOGY AND SCIENCES","CIVIL ENGINEERING","ONGOLE","145544"
"FEMALE","BC-C","RCEE","RAMACHANDRA COLLEGE OF ENGINEERING","CIVIL ENGINEERING","ELURU","145606"
"FEMALE","BC-C","BVCE","B V CHALAMAIAH ENGINEERING COLLEGE","CIVIL ENGINEERING","ODALAREVU","146025"
"FEMALE","BC-C","SDTN","SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY","CIVIL ENGINEERING","PUTTUR","146239"
"FEMALE","BC-C","SVPP","SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH","CIVIL ENGINEERING","PUTTUR","147744"
"FEMALE","BC-C","KSRM","K S R M COLLEGE OF ENGINEERING","CIVIL ENGINEERING","KADAPA","148280"
"FEMALE","BC-C","SRIT","SRINIVASA RAMANUJAN INST OF TECHNOLOGY","CIVIL ENGINEERING","ANANTAPURAM U","149597"
"FEMALE","BC-C","AITT","ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES","CIVIL ENGINEERING","TIRUPATHI","150158"
"FEMALE","BC-C","VRSE","V R SIDDHARTHA ENGINEERING COLLEGE","CIVIL ENGINEERING","VIJAYAWADA","151521"
"FEMALE","BC-C","RPRA","RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS","CIVIL ENGINEERING","ONGOLE","152156"
"FEMALE","BC-C","PVKK","P.V.K.K. INSTITUTE OF TECHNOLOGY","CIVIL ENGINEERING","ANANTAPURAM U","153821"
"FEMALE","BC-C","ABRK","ABR COLLEGE OF ENGG AND TECHNOLOGY","CIVIL ENGINEERING","KANIGIRI","154276"
"FEMALE","BC-C","CRRE","SIR C R R COLLEGE OF ENGINEERING","CIVIL ENGINEERING","ELURU","154806"
"FEMALE","BC-C","VVIT","VASIREDDY VENKATADRI INST. OF TECHNOLOGY","CIVIL ENGINEERING","GUNTUR","154886"
"FEMALE","BC-C","GDLV","SESHADRI RAO GUDLAVALLERU ENGINEERING COLLEGE","CIVIL ENGINEERING","GUDLAVALLERU","155206"
"FEMALE","BC-C","SSSE","SANSKRITHI SCHOOL OF ENGINEERING","CIVIL ENGINEERING","PUTAPARTHI","155454"
"FEMALE","BC-C","VSVT","SRI VASAVI ENGINEERING COLLEGE","CIVIL ENGINEERING","TADEPALLIGUD EM","155686"
"FEMALE","BC-C","PRAG","PRAGATI ENGINEERING COLLEGE","CIVIL ENGINEERING","PEDDAPURAM","156584"
"FEMALE","BC-C","PPSV","PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY","CIVIL ENGINEERING","VIJAYAWADA","157393"
"FEMALE","BC-C","BEMA","BHEEMA INST OF TECHNOLOGY AND SCI","CIVIL ENGINEERING","ADONI","157510"
"FEMALE","BC-C","BRAUSF","COLLEGE OF ENGINEERING BR AMBEDKAR UNIV SELF FINANCE","CIVIL ENGINEERING","SRIKAKULAM","157929"
"FEMALE","BC-C","VITK","P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI.","CIVIL ENGINEERING","KAVALI","158097"
"FEMALE","BC-C","BECB","BAPATLA ENGINEERING COLLEGE","CIVIL ENGINEERING","BAPATLA","161120"
"FEMALE","BC-C","DIET","DADI INSTT. OF ENGINEERING AND TECHNOLOGY","CIVIL ENGINEERING","ANAKAPALLE","161884"
"FEMALE","BC-C","MIET","MANDAVA INSTITUTE OF ENGG AND TECHNOLOGY","CIVIL ENGINEERING","JAGGAIAHPETA","162427"
"FEMALE","BC-C","MVRS","M.V.R.COLL OF ENGINEERING AND TECHNOLOGY","CIVIL ENGINEERING","PARITALA","163861"
"FEMALE","BC-C","SVUCSS","S V U COLLEGE OF ENGG. -SELF SUPPORTING-TIRUPATHI","CIVIL ENGINEERING","TIRUPATHI","163991"
"FEMALE","BC-C","VIVP","VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY","CIVIL ENGINEERING","VISAKHAPATNA M","164540"
"FEMALE","BC-C","PITT","PRIYADARSHINI INST. OF TECHNOLOGY AND SCIENCES","CIVIL ENGINEERING","TENALI","164747"
"FEMALE","BC-C","GVPT","G V P COLLEGE FOR DEGREE AND PG COURSES","CIVIL ENGINEERING","VISAKHAPATNA M","165582"
"FEMALE","BC-C","BABA","BABA INST OF TECH AND SCIENCES","CIVIL ENGINEERING","VISAKHAPATNA M","165820"
"FEMALE","BC-C","NARN","NARAYANA ENGINEERING COLLEGE","CIVIL ENGINEERING","NELLORE","165966"
"FEMALE","BC-C","SRKR","S R K R ENGINEERING COLLEGE","CIVIL ENGINEERING","BHIMAVARAM","166612"
"FEMALE","BC-C","SGIT","DR SAMUEL GEORGE INSTITUTE OF ENGG. AND TECHNOLOGY","CIVIL ENGINEERING","MARKAPUR","167128"
"FEMALE","BC-C","PRIK","PRIYADARSHINI COLL OF ENGG. AND TECHNOLOGY","CIVIL ENGINEERING","NELLORE","167604"
"FEMALE","BC-C","QISE","QIS COLLEGE OF ENGG. AND TECHNOLOGY","CIVIL ENGINEERING","ONGOLE","167628"
"FEMALE","BC-C","GTNN","GEETHANJALI INST OF SCIENCE AND TECHNOLOGY","CIVIL ENGINEERING","NELLORE","169025"
"FEMALE","BC-C","PCEK","G.PULLAIAH COLL. OF ENGG. AND TECHNOLOGY","CIVIL ENGINEERING","KURNOOL","169131"
"FEMALE","BC-C","RUCESF","RAYALASEEMA UNIVERSITY COLLEGE OF ENGG-SELF FINANCE","CIVIL ENGINEERING","KURNOOL","169131"
"FEMALE","BC-C","SVIT","SRI VENKATESWARA INST OF TECHNOLOGY","CIVIL ENGINEERING","ANANTAPURAM U","169131"
"FEMALE","BC-C","SANK","AUDHISANKARA COLLEGE OF ENGG. AND TECHNOLOGY","CIVIL ENGINEERING","GUDUR","169131"
"FEMALE","BC-C","SRKI","S R K INST. OF TECHNOLOGY","CIVIL ENGINEERING","VIJAYAWADA","169131"
"FEMALE","BC-C","SSCE","SRI SIVANI COLLEGE OF ENGINEERING","CIVIL ENGINEERING","SRIKAKULAM","169131"
"FEMALE","BC-C","VETS","SR VENKATESWARA COLL OF ENGINEERING","CIVIL ENGINEERING","SRIKAKULAM","169131"
"FEMALE","BC-C","ANIL","ANIL NEERUKONDA INSTITUTE OF TECHNOLOGY AND SCI","CIVIL ENGINEERING","BHEEMUNIPAT NAM","169131"
"FEMALE","BC-C","DLBC","DR L BULLAYYA COLL EGE OF ENGINEERING","CIVIL ENGINEERING","VISAKHAPATNA M","169131"
"FEMALE","BC-C","NSRT","NADIMPALLI SATYANARAYANA RAJU INSTITUTE OF TECHNOLOGY","CIVIL ENGINEERING","VISAKHAPATNA M","169131"
"FEMALE","BC-C","HITE","HELAPURI INST OF TECH AND SCIENCE","CIVIL ENGINEERING","ELURU","169131"
"FEMALE","BC-C","VSMR","V.S.M COLLEGE OF ENGINEERING","CIVIL ENGINEERING","RAMACHANDRA PURAM","169131"
"FEMALE","BC-C","ALIT","ANDHRA LOYOLA INSTT OF ENGG AND TECHNOLOGY","CIVIL ENGINEERING","VIJAYAWADA","169131"
"FEMALE","BC-C","DHAN","DHANEKULA INST OF ENGG TECHNOLOGY","CIVIL ENGINEERING","VIJAYAWADA","169131"
"FEMALE","BC-C","CITY","CHALAPATHI INST OF TECHNOLOGY","CIVIL ENGINEERING","GUNTUR","169131"
"FEMALE","BC-C","GIER","GODAVARI INSTITUTE OF ENGG. AND TECHNOLOGY","CIVIL ENGINEERING","RAJAHMUNDRY","169131"
"FEMALE","BC-C","GITS","GONNA INST OF INFO TECHNOLOGY SCIENCES","CIVIL ENGINEERING","VISAKHAPATNA M","170072"
"FEMALE","BC-C","YGVU","YGVU YSR ENGINEERING COLLEGE","CIVIL ENGINEERING","PRODDATUR","173086"
"FEMALE","BC-C","SRMUPU","S R M UNIVERSITY AP","MECHANICAL ENGINEERING","AMARAVATHI","21529"
"FEMALE","BC-C","JNTV","JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM","MECHANICAL ENGINEERING","VIZIANAGARAM","29120"
"FEMALE","BC-C","NEWS","NEWTONS INST OF SCI AND TECH","MECHANICAL ENGINEERING","MACHERLA","41589"
"FEMALE","BC-C","JNTK","JNTUK COLLEGE OF ENGG. KAKINADA","MECHANICAL ENGINEERING","KAKINADA","46614"
"FEMALE","BC-C","VITAPU","VIT-AP UNIVERSITY","MECHANICAL ENGINEERING","AMARAVATHI","55311"
"FEMALE","BC-C","AUCE","A U COLLEGE OF ENGG. VISAKHAPATNAM","MECHANICAL ENGINEERING","VISAKHAPATNA M","60236"
"FEMALE","BC-C","PKSK","PRAKASAM ENGINEERING COLLEGE","MECHANICAL ENGINEERING","KANDKUR","61661"
"FEMALE","BC-C","CENUPU","CENTURION UNIVERSITY OF TECHNOLOGY & MANAGEMENT","MECHANICAL ENGINEERING","TEKKALI","70151"
"FEMALE","BC-C","ANCUSF","ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE","MECHANICAL ENGINEERING","GUNTUR","70753"
"FEMALE","BC-C","SGIT","DR SAMUEL GEORGE INSTITUTE OF ENGG. AND TECHNOLOGY","MECHANICAL ENGINEERING","MARKAPUR","72942"
"FEMALE","BC-C","NSPE","NARSARAOPETA ENGINEERING COLLEGE","MECHANICAL ENGINEERING","NARSARAOPET","74862"
"FEMALE","BC-C","SEAT","SIDDARTHA EDNL ACADEMY GRP OF INSTNS","MECHANICAL ENGINEERING","TIRUPATHI","78230"
"FEMALE","BC-C","JNTC","JNTUA COLLEGE OF ENGINEERING. KALIKIRI","MECHANICAL ENGINEERING","KALIKIRI","79332"
"FEMALE","BC-C","GVPE","GAYATHRI VIDYA PARISHAD COLL. OF ENGINEERING","MECHANICAL ENGINEERING","VISAKHAPATNA M","79997"
"FEMALE","BC-C","SSSE","SANSKRITHI SCHOOL OF ENGINEERING","MECHANICAL ENGINEERING","PUTAPARTHI","83253"
"FEMALE","BC-C","SVUC","S V U COLLEGE OF ENGG. TIRUPATHI","MECHANICAL ENGINEERING","TIRUPATHI","83941"
"FEMALE","BC-C","PCEK","G.PULLAIAH COLL. OF ENGG. AND TECHNOLOGY","MECHANICAL ENGINEERING","KURNOOL","86845"
"FEMALE","BC-C","HITE","HELAPURI INST OF TECH AND SCIENCE","MECHANICAL ENGINEERING","ELURU","87899"
"FEMALE","BC-C","RKCE","R.K.COLLEGE OF ENGINEERING","MECHANICAL ENGINEERING","IBRAHIMPATNA M","87972"
"FEMALE","BC-C","MBUTPU1","MOHAN BABU UNIVERSITY","MECHANICAL ENGINEERING","RANGAMPETA","90761"
"FEMALE","BC-C","VITB","VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY","MECHANICAL ENGINEERING","BHIMAVARAM","100092"
"FEMALE","BC-C","GMRI","G M R INSTITUTE OF TECHNOLOGY","MECHANICAL ENGINEERING","RAJAM","103500"
"FEMALE","BC-C","NARN","NARAYANA ENGINEERING COLLEGE","MECHANICAL ENGINEERING","NELLORE","106714"
"FEMALE","BC-C","KHIT","KALLAM HARANADH REDDY INST OF TECH","MECHANICAL ENGINEERING","GUNTUR","110267"
"FEMALE","BC-C","VEMU","VEMU INSTITUTE OF TECHNOLOGY","MECHANICAL ENGINEERING","CHITTOOR","111667"
"FEMALE","BC-C","MVRG","M V G R COLLEGE OF ENGINEERNG","MECHANICAL ENGINEERING","VIZIANAGARAM","112254"
"FEMALE","BC-C","SANK","AUDHISANKARA COLLEGE OF ENGG. AND TECHNOLOGY","MECHANICAL ENGINEERING","GUDUR","113652"
"FEMALE","BC-C","ANIL","ANIL NEERUKONDA INSTITUTE OF TECHNOLOGY AND SCI","MECHANICAL ENGINEERING","BHEEMUNIPAT NAM","115472"
"FEMALE","BC-C","VITAPU","VIT-AP UNIVERSITY","MECHANICAL ENGINEERING","AMARAVATHI","115793"
"FEMALE","BC-C","VVIT","VASIREDDY VENKATADRI INST. OF TECHNOLOGY","MECHANICAL ENGINEERING","GUNTUR","116720"
"FEMALE","BC-C","SVIT","SRI VENKATESWARA INST OF TECHNOLOGY","MECHANICAL ENGINEERING","ANANTAPURAM U","118343"
"FEMALE","BC-C","DNRE","DNR COLLEGE OF ENGG AND TECH","MECHANICAL ENGINEERING","BHIMAVARAM","119201"
"FEMALE","BC-C","GTNN","GEETHANJALI INST OF SCIENCE AND TECHNOLOGY","MECHANICAL ENGINEERING","NELLORE","123663"
"FEMALE","BC-C","SRKR","S R K R ENGINEERING COLLEGE","MECHANICAL ENGINEERING","BHIMAVARAM","123893"
"FEMALE","BC-C","VSPT","VISAKHA INST OF ENGG AND TECHNOLOGY","MECHANICAL ENGINEERING","VISAKHAPATNA M","124940"
"FEMALE","BC-C","MBUTPU1","MOHAN BABU UNIVERSITY","MECHANICAL ENGINEERING","RANGAMPETA","127179"
"FEMALE","BC-C","BABA","BABA INST OF TECH AND SCIENCES","MECHANICAL ENGINEERING","VISAKHAPATNA M","127611"
"FEMALE","BC-C","ADIT","ADITYA INSTITUTE OF TECHNOLOGY AND MGMT","MECHANICAL ENGINEERING","TEKKALI","130203"
"FEMALE","BC-C","PPSV","PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY","MECHANICAL ENGINEERING","VIJAYAWADA","130348"
"FEMALE","BC-C","WISE","WEST GODAVARI INSTT OF SCIENCE AND ENGINEERING","MECHANICAL ENGINEERING","NALLAJERLA","130500"
"FEMALE","BC-C","VRSE","V R SIDDHARTHA ENGINEERING COLLEGE","MECHANICAL ENGINEERING","VIJAYAWADA","131721"
"FEMALE","BC-C","MRCL","MIRACLE EDNL SOC GROUP OF INSTNS","MECHANICAL ENGINEERING","BHOGAPURAM","132208"
"FEMALE","BC-C","LBCE","LAKIREDDY BALIREDDY COLLEGE OF ENGINEERING","MECHANICAL ENGINEERING","MYLAVARAM","132931"
"FEMALE","BC-C","URCE","USHA RAMA COLL OF ENGG AND TECHNOLOGY","MECHANICAL ENGINEERING","TELAPROLU","133104"
"FEMALE","BC-C","RVJC","R V R AND J C COLLEGE OF ENGINEERING","MECHANICAL ENGINEERING","GUNTUR","136047"
"FEMALE","BC-C","YGVU","YGVU YSR ENGINEERING COLLEGE","MECHANICAL ENGINEERING","PRODDATUR","138172"
"FEMALE","BC-C","ALIT","ANDHRA LOYOLA INSTT OF ENGG AND TECHNOLOGY","MECHANICAL ENGINEERING","VIJAYAWADA","140347"
"FEMALE","BC-C","LIET","LENDI INST OF ENGG AND TECHNOLOGY","MECHANICAL ENGINEERING","VIZIANAGARAM","142694"
"FEMALE","BC-C","CHKN","CHAITANYA INST. OF SCI. AND TECHNOLOGY","MECHANICAL ENGINEERING","KAKINADA","142904"
"FEMALE","BC-C","ACET","ADITYA COLLEGE OF ENGINEERING AND TECHNOLOGY","MECHANICAL ENGINEERING","PEDDAPURAM","143235"
"FEMALE","BC-C","PRAG","PRAGATI ENGINEERING COLLEGE","MECHANICAL ENGINEERING","PEDDAPURAM","143817"
"FEMALE","BC-C","GDLV","SESHADRI RAO GUDLAVALLERU ENGINEERING COLLEGE","MECHANICAL ENGINEERING","GUDLAVALLERU","145606"
"FEMALE","BC-C","DSIT","D.B.S.INST OF TECHNOLOGY","MECHANICAL ENGINEERING","KAVALI","145985"
"FEMALE","BC-C","SASI","SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING","MECHANICAL ENGINEERING","TADEPALLIGUD EM","147000"
"FEMALE","BC-C","SDTN","SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY","MECHANICAL ENGINEERING","PUTTUR","147148"
"FEMALE","BC-C","NRNG","NARAYANA ENGINEERING COLLEGE","MECHANICAL ENGINEERING","GUDUR","147166"
"FEMALE","BC-C","ASTC","AVANTHIS ST THERESSA INSTITUTE OF ENGG AND TECHNOLOGY","MECHANICAL ENGINEERING","CHEEPURUPALLI","147427"
"FEMALE","BC-C","NBKR","NBKR INSTITUTE OF SCI. AND TECHNOLOGY","MECHANICAL ENGINEERING","VIDYANAGAR","147774"
"FEMALE","BC-C","GVPT","G V P COLLEGE FOR DEGREE AND PG COURSES","MECHANICAL ENGINEERING","VISAKHAPATNA M","147829"
"FEMALE","BC-C","AITT","ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES","MECHANICAL ENGINEERING","TIRUPATHI","148308"
"FEMALE","BC-C","ABRK","ABR COLLEGE OF ENGG AND TECHNOLOGY","MECHANICAL ENGINEERING","KANIGIRI","148984"
"FEMALE","BC-C","KTSP","KAKINADA INSTITUTE OF TECHNOLOGY AND SCIENCE","MECHANICAL ENGINEERING","DIVILI","149954"
"FEMALE","BC-C","MITS","MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI","MECHANICAL ENGINEERING","MADANAPALLE","150246"
"FEMALE","BC-C","BRAUSF","COLLEGE OF ENGINEERING BR AMBEDKAR UNIV SELF FINANCE","MECHANICAL ENGINEERING","SRIKAKULAM","150273"
"FEMALE","BC-C","GIER","GODAVARI INSTITUTE OF ENGG. AND TECHNOLOGY","MECHANICAL ENGINEERING","RAJAHMUNDRY","150350"
"FEMALE","BC-C","BECB","BAPATLA ENGINEERING COLLEGE","MECHANICAL ENGINEERING","BAPATLA","150773"
"FEMALE","BC-C","VSVT","SRI VASAVI ENGINEERING COLLEGE","MECHANICAL ENGINEERING","TADEPALLIGUD EM","151625"
"FEMALE","BC-C","IDEL","IDEAL INSTITUTE OF TECHNOLOGY","MECHANICAL ENGINEERING","KAKINADA","151937"
"FEMALE","BC-C","NSRT","NADIMPALLI SATYANARAYANA RAJU INSTITUTE OF TECHNOLOGY","MECHANICAL ENGINEERING","VISAKHAPATNA M","153008"
"FEMALE","BC-C","PVKK","P.V.K.K. INSTITUTE OF TECHNOLOGY","MECHANICAL ENGINEERING","ANANTAPURAM U","153605"
"FEMALE","BC-C","PACE","PACE INSTITUTE OF TECHNOLOGY AND SCIENCES","MECHANICAL ENGINEERING","ONGOLE","154979"
"FEMALE","BC-C","BEMA","BHEEMA INST OF TECHNOLOGY AND SCI","MECHANICAL ENGINEERING","ADONI","155749"
"FEMALE","BC-C","SGVP","SATYA INST OF TECHNOLOGY AND MGMT","MECHANICAL ENGINEERING","VIZIANAGARAM","156344"
"FEMALE","BC-C","SRIN","SRINIVASA INST OF ENGG AND TECHNOLOGY","MECHANICAL ENGINEERING","CHEYYERU","156632"
"FEMALE","BC-C","GPRE","G P R ENGINEERING. COLLEGE","MECHANICAL ENGINEERING","KURNOOL","157484"
"FEMALE","BC-C","QISE","QIS COLLEGE OF ENGG. AND TECHNOLOGY","MECHANICAL ENGINEERING","ONGOLE","157855"
"FEMALE","BC-C","RAGU","RAGHU ENGINEERING COLLEGE","MECHANICAL ENGINEERING","BHEEMUNIPAT NAM","159172"
"FEMALE","BC-C","RGIT","RAJIV GANDHI MEMORIAL COLLEGE OF ENGG. AND TECH.","MECHANICAL ENGINEERING","NANDYAL","159370"
"FEMALE","BC-C","RPRA","RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS","MECHANICAL ENGINEERING","ONGOLE","160098"
"FEMALE","BC-C","RITV","RAGHU INST. OF TECHNOLOGY","MECHANICAL ENGINEERING","BHEEMUNIPAT NAM","160160"
"FEMALE","BC-C","ASIP","AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY","MECHANICAL ENGINEERING","PARITALA","160469"
"FEMALE","BC-C","ADTP","ADITYA ENGINEERING COLLEGE","MECHANICAL ENGINEERING","PEDDAPURAM","162427"
"FEMALE","BC-C","ANURSF","ADI KAVI NANNAYA UNIVERSITY COLLEGE OF ENGG.-SELF FINANCE","MECHANICAL ENGINEERING","RAJAHMUNDRY","162702"
"FEMALE","BC-C","AVEV","AVANTHI INST. OF ENGINEERING AND TECHNOLOGY","MECHANICAL ENGINEERING","BHOGAPURAM","163084"
"FEMALE","BC-C","CRRE","SIR C R R COLLEGE OF ENGINEERING","MECHANICAL ENGINEERING","ELURU","163415"
"FEMALE","BC-C","BVCE","B V CHALAMAIAH ENGINEERING COLLEGE","MECHANICAL ENGINEERING","ODALAREVU","164340"
"FEMALE","BC-C","ELRU","ELURU COLLEGE OF ENGG AND TECHNOLOGY","MECHANICAL ENGINEERING","ELURU","165301"
"FEMALE","BC-C","SVCE","SRI VENKATESWARA COLL OF ENGINEERING","MECHANICAL ENGINEERING","TIRUPATHI","165515"
"FEMALE","BC-C","SVCT","SRI VENKATESWARA COLLEGE OF ENGG. AND TECHNOLOGY","MECHANICAL ENGINEERING","CHITTOOR","166478"
"FEMALE","BC-C","SVCN","SREE VENKATESWARA COLL OF ENGG","MECHANICAL ENGINEERING","NELLORE","166503"
"FEMALE","BC-C","AITS","ANNAMACHARYA INST OF TECHNOLOGY AND SCIENCES","MECHANICAL ENGINEERING","RAJAMPETA","167051"
"FEMALE","BC-C","LENO","LENORA COLLEGE OF ENGINEERING","MECHANICAL ENGINEERING","RAMPACHODAV ARAM","167340"
"FEMALE","BC-C","MVRS","M.V.R.COLL OF ENGINEERING AND TECHNOLOGY","MECHANICAL ENGINEERING","PARITALA","167340"
"FEMALE","BC-C","WSTM","WELLFARE INST OF SCIENCE TECH AND MGMT","MECHANICAL ENGINEERING","PINAGADI","167435"
"FEMALE","BC-C","PREC","DR PAUL RAJS ENGINEERING COLLEGE","MECHANICAL ENGINEERING","YETAPAKA","167620"
"FEMALE","BC-C","SRIT","SRINIVASA RAMANUJAN INST OF TECHNOLOGY","MECHANICAL ENGINEERING","ANANTAPURAM U","168099"
"FEMALE","BC-C","VIVP","VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY","MECHANICAL ENGINEERING","VISAKHAPATNA M","168500"
"FEMALE","BC-C","KSRM","K S R M COLLEGE OF ENGINEERING","MECHANICAL ENGINEERING","KADAPA","168755"
"FEMALE","BC-C","VLIT","VIGNANS LARA INST. OF TECHNOLOGY AND SCI","MECHANICAL ENGINEERING","VADLAMUDI","168886"
"FEMALE","BC-C","IITM","INDIRA INST OF TECHNOLOGY SCI","MECHANICAL ENGINEERING","MARKAPUR","168912"
"FEMALE","BC-C","SRKI","S R K INST. OF TECHNOLOGY","MECHANICAL ENGINEERING","VIJAYAWADA","169131"
"FEMALE","BC-C","ACEE","ADARSH COLLEGE OF ENGINEERING","MECHANICAL ENGINEERING","GOLLAPROLU","169131"
"FEMALE","BC-C","ACES","ADITYA COLLEGE OF ENGINEERING","MECHANICAL ENGINEERING","PEDDAPURAM","169131"
"FEMALE","BC-C","VETS","SR VENKATESWARA COLL OF ENGINEERING","MECHANICAL ENGINEERING","SRIKAKULAM","169131"
"FEMALE","BC-C","AVEN","AVANTHI INSTITUTE OF ENGG. AND TECHNOLOGY","MECHANICAL ENGINEERING","NARSIPATNAM","169131"
"FEMALE","BC-C","SWRN","SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY","MECHANICAL ENGINEERING","NARSAPURAM","169131"
"FEMALE","BC-C","RCEE","RAMACHANDRA COLLEGE OF ENGINEERING","MECHANICAL ENGINEERING","ELURU","169131"
"FEMALE","BC-C","JONY","ST. JOHNS COLLEGE OF ENGG. AND TECHNOLOGY","MECHANICAL ENGINEERING","YEMMIGANOOR","169131"
"FEMALE","BC-C","CVRT","SIR C.V RAMAN INST OF TECHNOLOGY SCIENCES","MECHANICAL ENGINEERING","TADIPATRI","169131"
"FEMALE","BC-C","KUPM","KUPPAM ENGINEERING COLLEGE","MECHANICAL ENGINEERING","KUPPAM","169131"
"FEMALE","BC-C","SSCC","SRINIVASA INSTITUTE OF TECHNOLOGY AND MANG STUDIES","MECHANICAL ENGINEERING","CHITTOOR","169131"
